timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
1875898920,-7.7969,-7.69826,6.81618,1.0
1875910351,-7.80739,-7.70873,6.81618,1.0
1875921264,-7.81543,-7.71665,6.81475,1.0
1875932081,-7.82055,-7.72164,6.81332,1.0
1875942882,-7.82229,-7.72327,6.81475,1.0
1875953822,-7.821,-7.72205,6.81332,1.0
1875964857,-7.81641,-7.71831,6.87049,1.0
1875976093,-7.80853,-7.71027,6.86335,1.0
1875986909,-7.79781,-7.69913,6.81189,1.0
1875997722,-7.78491,-7.68621,6.81761,1.0
1876008458,-7.77052,-7.67202,6.81904,1.0
1876019362,-7.75409,-7.65587,6.81332,1.0
1876030097,-7.73527,-7.63728,6.81047,1.0
1876040985,-7.71449,-7.61679,6.81189,1.0
1876052040,-7.69203,-7.59452,6.81332,1.0
1876063168,-7.66891,-7.57162,6.81047,1.0
1876074367,-7.64602,-7.54938,6.81761,1.0
1876085274,-7.62279,-7.52715,6.87049,1.0
1876096106,-7.59898,-7.50342,6.86478,1.0
1876107264,-7.57506,-7.47981,6.86906,1.0
1876118378,-7.55111,-7.45624,6.86906,1.0
1876129303,-7.5272,-7.43138,6.77422,1.0
1876140133,-7.50476,-7.40847,6.71705,1.0
1876150901,-7.48572,-7.38963,6.71991,1.0
1876161727,-7.46964,-7.37375,6.71991,1.0
1876172460,-7.45527,-7.35985,6.74135,1.0
1876183321,-7.44228,-7.34691,6.72134,1.0
1876194462,-7.43086,-7.33546,6.71562,1.0
1876205575,-7.42123,-7.32601,6.71991,1.0
1876216458,-7.4133,-7.31951,6.81047,1.0
1876227339,-7.40702,-7.31336,6.81475,1.0
1876238128,-7.40224,-7.30855,6.81332,1.0
1876249022,-7.39881,-7.3052,6.81618,1.0
1876260000,-7.39658,-7.30285,6.81332,1.0
1876270911,-7.39625,-7.30295,6.81475,1.0
1876281781,-7.39812,-7.30515,6.84191,1.0
1876292518,-7.40006,-7.3064,6.81618,1.0
1876303672,-7.39996,-7.3063,6.81618,1.0
1876314446,-7.39757,-7.30405,6.81332,1.0
1876325290,-7.39257,-7.29985,6.87049,1.0
1876336219,-7.38405,-7.2913,6.86764,1.0
1876347159,-7.37256,-7.27995,6.87335,1.0
1876358099,-7.35979,-7.26644,6.81475,1.0
1876369036,-7.3464,-7.25318,6.81189,1.0
1876379973,-7.33241,-7.23946,6.81332,1.0
1876391200,-7.31798,-7.22531,6.81189,1.0
1876402406,-7.3031,-7.21092,6.82476,1.0
1876413313,-7.28764,-7.19562,6.8219,1.0
1876424295,-7.27194,-7.18047,6.86906,1.0
1876435206,-7.25592,-7.16469,6.86621,1.0
1876446022,-7.23981,-7.14811,6.81332,1.0
1876456973,-7.22488,-7.13331,6.81761,1.0
1876468001,-7.21079,-7.11939,6.81618,1.0
1876479190,-7.19668,-7.10554,6.82047,1.0
1876490037,-7.18258,-7.09157,6.81618,1.0
1876501303,-7.16858,-7.0781,6.81904,1.0
1876512126,-7.15478,-7.06414,6.81475,1.0
1876523202,-7.14128,-7.05107,6.81618,1.0
1876534404,-7.12816,-7.03778,6.81475,1.0
1876545232,-7.11713,-7.02773,6.86764,1.0
1876556244,-7.11068,-7.02134,6.87764,1.0
1876567316,-7.1086,-7.01921,6.87049,1.0
1876578504,-7.1099,-7.02044,6.86906,1.0
1876589650,-7.11435,-7.02502,6.86764,1.0
1876600478,-7.12162,-7.03222,6.86906,1.0
1876611961,-7.13202,-7.04178,6.81332,1.0
1876622818,-7.14557,-7.05506,6.81332,1.0
1876633761,-7.16011,-7.06955,6.81047,1.0
1876644844,-7.17312,-7.08229,6.80761,1.0
1876656005,-7.1844,-7.09383,6.84191,1.0
1876666830,-7.19514,-7.10439,6.82476,1.0
1876677770,-7.2062,-7.1151,6.81904,1.0
1876688846,-7.21787,-7.12655,6.81332,1.0
1876700029,-7.22945,-7.1378,6.81047,1.0
1876711154,-7.23936,-7.14792,6.81475,1.0
1876722041,-7.24767,-7.15579,6.81332,1.0
1876732908,-7.25528,-7.16331,6.81332,1.0
1876743655,-7.26217,-7.17027,6.82047,1.0
1876754596,-7.26832,-7.17632,6.81047,1.0
1876765666,-7.27307,-7.18111,6.81475,1.0
1876776800,-7.27594,-7.18448,6.87049,1.0
1876787687,-7.27805,-7.1859,6.81332,1.0
1876798533,-7.28083,-7.18877,6.82047,1.0
1876809278,-7.28471,-7.19256,6.81761,1.0
1876820140,-7.29034,-7.19799,6.81618,1.0
1876831191,-7.2984,-7.2062,6.81332,1.0
1876842110,-7.30786,-7.21542,6.81475,1.0
1876852946,-7.31775,-7.22517,6.81332,1.0
1876864039,-7.32798,-7.23517,6.81475,1.0
1876874872,-7.33847,-7.24559,6.81047,1.0
1876885676,-7.34943,-7.2572,6.86335,1.0
1876896492,-7.36032,-7.26809,6.87335,1.0
1876907402,-7.37088,-7.27759,6.81904,1.0
1876918398,-7.38221,-7.28875,6.81475,1.0
1876929595,-7.39547,-7.30185,6.81475,1.0
1876940429,-7.41185,-7.31802,6.81475,1.0
1876951421,-7.43098,-7.33724,6.82333,1.0
1876962347,-7.45167,-7.35757,6.8219,1.0
1876973342,-7.47363,-7.37917,6.81475,1.0
1876984215,-7.49685,-7.40194,6.80904,1.0
1876995188,-7.52123,-7.42578,6.81047,1.0
1877006100,-7.54594,-7.451,6.86764,1.0
1877016922,-7.56954,-7.47431,6.86764,1.0
1877027651,-7.59168,-7.4962,6.84477,1.0
1877038531,-7.61247,-7.51612,6.81047,1.0
1877049267,-7.63138,-7.53481,6.81189,1.0
1877060161,-7.64807,-7.55132,6.81189,1.0
1877071198,-7.66267,-7.56556,6.81189,1.0
1877082522,-7.67604,-7.579,6.81618,1.0
1877093259,-7.68966,-7.59243,6.81475,1.0
1877104182,-7.70422,-7.60663,6.81047,1.0
1877114916,-7.71897,-7.6219,6.87335,1.0
1877125812,-7.73255,-7.63553,6.87335,1.0
1877136784,-7.74497,-7.64698,6.81332,1.0
1877148004,-7.75756,-7.65924,6.81189,1.0
1877158900,-7.77083,-7.67279,6.81618,1.0
1877169698,-7.78457,-7.68635,6.81618,1.0
1877180445,-7.7986,-7.69982,6.81618,1.0
1877191275,-7.81205,-7.71325,6.81904,1.0
1877202092,-7.82339,-7.72425,6.81618,1.0
1877213604,-7.83211,-7.73281,6.81189,1.0
1877224467,-7.83927,-7.74018,6.81475,1.0
1877235337,-7.84587,-7.74601,6.77279,1.0
1877246074,-7.85155,-7.75148,6.7685,1.0
1877257307,-7.8559,-7.75575,6.76707,1.0
1877268103,-7.85889,-7.75812,6.71705,1.0
1877279231,-7.86022,-7.75952,6.71419,1.0
1877290123,-7.86065,-7.75993,6.71419,1.0
1877301316,-7.86095,-7.76016,6.71991,1.0
1877312055,-7.86108,-7.7603,6.71562,1.0
1877323257,-7.86178,-7.76239,6.81618,1.0
1877334520,-7.86367,-7.76431,6.82047,1.0
1877345532,-7.86525,-7.76653,6.87049,1.0
1877356444,-7.86474,-7.76591,6.87049,1.0
1877367310,-7.86261,-7.76404,6.86764,1.0
1877378106,-7.85961,-7.76036,6.81618,1.0
1877388967,-7.85546,-7.75612,6.81618,1.0
1877400069,-7.84939,-7.75012,6.81332,1.0
1877410873,-7.84026,-7.741,6.80618,1.0
1877422124,-7.82853,-7.72952,6.81332,1.0
1877433211,-7.81598,-7.71694,6.80761,1.0
1877444164,-7.80278,-7.70402,6.81047,1.0
1877455283,-7.78753,-7.689,6.81332,1.0
1877466395,-7.76982,-7.67211,6.87049,1.0
1877477554,-7.74951,-7.65238,6.87192,1.0
1877488720,-7.72695,-7.62907,6.81047,1.0
1877499618,-7.70445,-7.6069,6.81332,1.0
1877510596,-7.68273,-7.58549,6.81332,1.0
1877521660,-7.661,-7.56398,6.81475,1.0
1877532762,-7.64011,-7.5433,6.81618,1.0
1877543696,-7.62081,-7.52421,6.81332,1.0
1877554506,-7.60307,-7.50667,6.81761,1.0
1877565258,-7.58679,-7.49064,6.81475,1.0
1877576201,-7.57207,-7.4769,6.87478,1.0
1877587174,-7.55918,-7.46434,6.86764,1.0
1877598152,-7.54833,-7.45358,6.86478,1.0
1877609615,-7.53944,-7.44467,6.87049,1.0
1877620514,-7.53233,-7.4376,6.86764,1.0
1877631344,-7.52682,-7.43241,6.86906,1.0
1877642075,-7.52264,-7.42726,6.81189,1.0
1877652960,-7.5201,-7.42485,6.81332,1.0
1877664026,-7.51967,-7.42438,6.81047,1.0
1877674917,-7.52039,-7.42507,6.81189,1.0
1877685800,-7.52123,-7.42601,6.82476,1.0
1877696837,-7.52136,-7.4255,6.77708,1.0
1877707659,-7.51964,-7.42371,6.77565,1.0
1877718441,-7.5164,-7.41995,6.71705,1.0
1877729331,-7.51304,-7.41675,6.71991,1.0
1877740220,-7.51012,-7.41392,6.72419,1.0
1877751231,-7.50669,-7.41064,6.72705,1.0
1877762109,-7.50205,-7.40577,6.71562,1.0
1877772924,-7.49661,-7.40032,6.71276,1.0
1877783981,-7.48987,-7.39367,6.71276,1.0
1877794887,-7.48204,-7.3873,6.81047,1.0
1877805748,-7.47424,-7.38029,6.86335,1.0
1877816833,-7.46598,-7.37132,6.80618,1.0
1877827930,-7.45636,-7.36188,6.81618,1.0
1877838827,-7.44523,-7.35098,6.81189,1.0
1877849725,-7.43196,-7.33793,6.81618,1.0
1877860470,-7.41603,-7.32216,6.81332,1.0
1877871356,-7.39859,-7.3048,6.81047,1.0
1877882450,-7.38082,-7.2872,6.80618,1.0
1877893282,-7.36288,-7.26957,6.81189,1.0
1877904188,-7.34483,-7.25174,6.81189,1.0
1877914921,-7.32666,-7.23401,6.81475,1.0
1877926427,-7.30935,-7.21761,6.87335,1.0
1877937268,-7.29541,-7.20309,6.81475,1.0
1877948784,-7.28602,-7.19366,6.81618,1.0
1877959970,-7.28054,-7.1885,6.8219,1.0
1877970867,-7.27853,-7.18634,6.81618,1.0
1877981684,-7.27979,-7.1875,6.81047,1.0
1877992779,-7.28411,-7.19179,6.81475,1.0
1878003692,-7.29038,-7.19828,6.81047,1.0
1878014523,-7.29834,-7.2059,6.81618,1.0
1878025583,-7.30855,-7.21592,6.81189,1.0
1878036467,-7.3193,-7.22732,6.87049,1.0
1878047343,-7.32843,-7.23635,6.87049,1.0
1878058077,-7.33544,-7.24326,6.87049,1.0
1878069319,-7.34107,-7.24817,6.81761,1.0
1878080819,-7.34643,-7.25353,6.83333,1.0
1878091670,-7.35199,-7.25881,6.81189,1.0
1878102451,-7.35797,-7.26475,6.81475,1.0
1878113297,-7.36368,-7.27033,6.81332,1.0
1878124050,-7.36754,-7.2742,6.81475,1.0
1878135237,-7.36889,-7.27542,6.81761,1.0
1878146451,-7.36875,-7.27519,6.81047,1.0
1878157298,-7.36831,-7.27454,6.77422,1.0
1878168071,-7.36849,-7.27401,6.71991,1.0
1878178821,-7.36975,-7.27526,6.71991,1.0
1878190436,-7.37183,-7.27729,6.71562,1.0
1878201598,-7.37549,-7.28075,6.71705,1.0
1878212488,-7.38058,-7.28591,6.71705,1.0
1878223368,-7.38615,-7.29136,6.71276,1.0
1878234123,-7.39291,-7.29808,6.72277,1.0
1878245223,-7.40136,-7.30617,6.71705,1.0
1878256193,-7.41053,-7.31673,6.81332,1.0
1878266923,-7.41898,-7.32583,6.87049,1.0
1878278342,-7.42555,-7.3322,6.86764,1.0
1878289230,-7.43062,-7.33728,6.86764,1.0
1878300083,-7.43656,-7.34311,6.86478,1.0
1878310892,-7.44585,-7.35165,6.81618,1.0
1878321747,-7.45921,-7.3648,6.81332,1.0
1878332782,-7.47552,-7.38083,6.81047,1.0
1878343979,-7.49378,-7.39892,6.81475,1.0
1878354868,-7.51362,-7.41852,6.81618,1.0
1878365723,-7.53473,-7.43925,6.81047,1.0
1878376471,-7.55697,-7.46132,6.81047,1.0
1878387366,-7.57873,-7.48361,6.87049,1.0
1878398471,-7.59782,-7.50148,6.80904,1.0
1878409581,-7.61351,-7.51694,6.81189,1.0
1878420788,-7.62518,-7.52861,6.80904,1.0
1878431636,-7.63325,-7.53656,6.80761,1.0
1878442517,-7.63958,-7.54285,6.81047,1.0
1878453297,-7.64427,-7.54731,6.81189,1.0
1878464146,-7.6466,-7.54965,6.81475,1.0
1878475170,-7.64664,-7.54991,6.82333,1.0
1878486125,-7.64451,-7.54768,6.81332,1.0
1878497269,-7.64077,-7.54473,6.86621,1.0
1878508077,-7.63532,-7.53938,6.86764,1.0
1878518920,-7.62848,-7.53273,6.87335,1.0
1878530459,-7.62163,-7.52533,6.81761,1.0
1878541600,-7.61464,-7.51895,6.86764,1.0
1878552429,-7.6069,-7.51059,6.81332,1.0
1878563324,-7.59916,-7.50294,6.81332,1.0
1878574370,-7.59201,-7.49575,6.81475,1.0
1878585599,-7.58528,-7.48926,6.82619,1.0
1878596473,-7.57879,-7.48276,6.81904,1.0
1878607387,-7.57263,-7.47664,6.81332,1.0
1878618159,-7.56718,-7.47196,6.86906,1.0
1878629242,-7.5619,-7.46692,6.88193,1.0
1878640184,-7.55555,-7.46012,6.84477,1.0
1878651257,-7.5479,-7.45293,6.86906,1.0
1878662405,-7.53962,-7.44403,6.81189,1.0
1878673299,-7.53261,-7.43703,6.80618,1.0
1878684168,-7.52901,-7.43355,6.80904,1.0
1878694913,-7.52928,-7.43378,6.80904,1.0
1878705834,-7.53299,-7.43746,6.81047,1.0
1878716734,-7.53967,-7.44396,6.81475,1.0
1878727620,-7.54827,-7.45321,6.87192,1.0
1878738611,-7.55785,-7.4629,6.87478,1.0
1878749614,-7.56827,-7.47311,6.86906,1.0
1878760522,-7.57789,-7.48176,6.81618,1.0
1878771625,-7.58433,-7.48804,6.81047,1.0
1878782590,-7.58775,-7.49155,6.81475,1.0
1878793615,-7.58994,-7.49371,6.81475,1.0
1878804821,-7.59178,-7.49554,6.81047,1.0
1878815966,-7.59336,-7.49723,6.81189,1.0
1878826911,-7.59471,-7.49859,6.81332,1.0
1878837731,-7.5958,-7.49962,6.81332,1.0
1878848463,-7.59604,-7.50057,6.86906,1.0
1878859421,-7.59556,-7.49943,6.82476,1.0
1878870156,-7.59564,-7.4994,6.81618,1.0
1878881320,-7.59615,-7.50008,6.81332,1.0
1878892477,-7.59641,-7.5004,6.81475,1.0
1878903383,-7.59644,-7.50052,6.81618,1.0
1878914119,-7.5962,-7.50028,6.81618,1.0
1878925306,-7.59572,-7.49951,6.81618,1.0
1878936101,-7.59503,-7.49881,6.81475,1.0
1878947188,-7.59342,-7.49724,6.81618,1.0
1878958116,-7.58964,-7.49428,6.86906,1.0
1878968873,-7.58481,-7.48885,6.8219,1.0
1878979672,-7.58053,-7.48527,6.87049,1.0
1878990591,-7.57611,-7.48009,6.80904,1.0
1879001656,-7.57155,-7.47554,6.81618,1.0
1879012795,-7.56739,-7.47153,6.81618,1.0
1879024030,-7.56279,-7.46696,6.81332,1.0
1879034830,-7.55703,-7.46138,6.8219,1.0
1879045734,-7.55096,-7.4552,6.81332,1.0
1879056792,-7.54625,-7.45043,6.81475,1.0
1879067718,-7.54441,-7.44859,6.81332,1.0
1879078875,-7.54458,-7.44961,6.86906,1.0
1879090106,-7.54449,-7.449,6.80761,1.0
1879100852,-7.5441,-7.44847,6.81047,1.0
1879111671,-7.54479,-7.44916,6.81189,1.0
1879122542,-7.54788,-7.45207,6.81475,1.0
1879133313,-7.55362,-7.45837,6.8319,1.0
1879144194,-7.56072,-7.46501,6.81475,1.0
1879155208,-7.56765,-7.47187,6.81618,1.0
1879166116,-7.57381,-7.47776,6.81332,1.0
1879177276,-7.57924,-7.48331,6.81618,1.0
1879188084,-7.58416,-7.48889,6.87049,1.0
1879199209,-7.58899,-7.49359,6.86478,1.0
1879210433,-7.59461,-7.49835,6.80904,1.0
1879221619,-7.60214,-7.50581,6.81047,1.0
1879232738,-7.61109,-7.51472,6.81618,1.0
1879243617,-7.6196,-7.52299,6.81475,1.0
1879254553,-7.62683,-7.53025,6.82047,1.0
1879265635,-7.63279,-7.53629,6.81904,1.0
1879276763,-7.63756,-7.54097,6.81618,1.0
1879287661,-7.64135,-7.54454,6.81475,1.0
1879298577,-7.64429,-7.54769,6.81332,1.0
1879309309,-7.64713,-7.55045,6.82762,1.0
1879320221,-7.65118,-7.55528,6.87478,1.0
1879331262,-7.65718,-7.5609,6.86906,1.0
1879342374,-7.66514,-7.5689,6.86764,1.0
1879353268,-7.67426,-7.57796,6.87192,1.0
1879364216,-7.68367,-7.58646,6.81618,1.0
1879375167,-7.69306,-7.5958,6.81618,1.0
1879386046,-7.70222,-7.60471,6.81475,1.0
1879397011,-7.71192,-7.61427,6.81332,1.0
1879408039,-7.72208,-7.6244,6.81475,1.0
1879418863,-7.73039,-7.63344,6.88193,1.0
1879429785,-7.73494,-7.63786,6.87049,1.0
1879440810,-7.73567,-7.63854,6.86764,1.0
1879451673,-7.73312,-7.63597,6.86906,1.0
1879462507,-7.72819,-7.63042,6.81618,1.0
1879473670,-7.7222,-7.62454,6.81904,1.0
1879484727,-7.71584,-7.61822,6.81332,1.0
1879495664,-7.70926,-7.61159,6.81475,1.0
1879506607,-7.70255,-7.60498,6.81332,1.0
1879517668,-7.69578,-7.5983,6.81332,1.0
1879528769,-7.68898,-7.59147,6.81618,1.0
1879539994,-7.68229,-7.58574,6.87192,1.0
1879550882,-7.67608,-7.57946,6.86906,1.0
1879561821,-7.6704,-7.57309,6.81332,1.0
1879572730,-7.66487,-7.56767,6.81618,1.0
1879583669,-7.65931,-7.56243,6.81475,1.0
1879595204,-7.65378,-7.55692,6.81189,1.0
1879606067,-7.64759,-7.55058,6.81332,1.0
1879616920,-7.63938,-7.54265,6.81047,1.0
1879627960,-7.62866,-7.53196,6.81047,1.0
1879639264,-7.61574,-7.51924,6.81332,1.0
1879650075,-7.60102,-7.50543,6.86764,1.0
1879660934,-7.58483,-7.48959,6.89193,1.0
1879671693,-7.56735,-7.47227,6.86621,1.0
1879682564,-7.54966,-7.45406,6.81047,1.0
1879693530,-7.5341,-7.43836,6.81189,1.0
1879704466,-7.52268,-7.42736,6.81047,1.0
1879715352,-7.51501,-7.41986,6.81618,1.0
1879726426,-7.5099,-7.41493,6.81332,1.0
1879737324,-7.50713,-7.41202,6.81475,1.0
1879748471,-7.50569,-7.41056,6.81475,1.0
1879759331,-7.5047,-7.40955,6.81189,1.0
1879770337,-7.50436,-7.40991,6.86764,1.0
1879781248,-7.50478,-7.40985,6.81475,1.0
1879792105,-7.50564,-7.41077,6.81475,1.0
1879802953,-7.50595,-7.41104,6.81189,1.0
1879814356,-7.50424,-7.40922,6.81618,1.0
1879825268,-7.49988,-7.40503,6.81618,1.0
1879836191,-7.49309,-7.39836,6.81904,1.0
1879846922,-7.48411,-7.38938,6.81618,1.0
1879858374,-7.47326,-7.37849,6.81332,1.0
1879869543,-7.46164,-7.36707,6.81475,1.0
1879880449,-7.45114,-7.3574,6.86764,1.0
1879891401,-7.44347,-7.34908,6.81332,1.0
1879902455,-7.43898,-7.34481,6.81475,1.0
1879913682,-7.43717,-7.3429,6.81332,1.0
1879924853,-7.43843,-7.34447,6.82762,1.0
1879935630,-7.44302,-7.34894,6.81761,1.0
1879946525,-7.45209,-7.35773,6.81332,1.0
1879957273,-7.46668,-7.37218,6.81618,1.0
1879968191,-7.48243,-7.38769,6.81332,1.0
1879979194,-7.49394,-7.39897,6.81047,1.0
1879990427,-7.50085,-7.40579,6.81475,1.0
1880001621,-7.50371,-7.40936,6.87192,1.0
1880012739,-7.50162,-7.40725,6.87335,1.0
1880023613,-7.49451,-7.4003,6.86764,1.0
1880034609,-7.48282,-7.38815,6.81332,1.0
1880045661,-7.46752,-7.37295,6.81475,1.0
1880056473,-7.45039,-7.35598,6.81047,1.0
1880067360,-7.43332,-7.3392,6.81332,1.0
1880078411,-7.41872,-7.32477,6.81189,1.0
1880089706,-7.40798,-7.31409,6.81475,1.0
1880100503,-7.39998,-7.30628,6.81047,1.0
1880111391,-7.39389,-7.30092,6.87192,1.0
1880122430,-7.38984,-7.29691,6.87049,1.0
1880133542,-7.38753,-7.29423,6.82333,1.0
1880144415,-7.38637,-7.2929,6.81475,1.0
1880155332,-7.38538,-7.29192,6.81475,1.0
1880166067,-7.38307,-7.28957,6.81475,1.0
1880176996,-7.37882,-7.28535,6.81332,1.0
1880188022,-7.37363,-7.2803,6.81618,1.0
1880198917,-7.3683,-7.27512,6.8219,1.0
1880209718,-7.36199,-7.2687,6.81618,1.0
1880220494,-7.3542,-7.26108,6.80761,1.0
1880231325,-7.3455,-7.25327,6.86764,1.0
1880242416,-7.33776,-7.24492,6.81332,1.0
1880253285,-7.33391,-7.24099,6.80618,1.0
1880264150,-7.33503,-7.24236,6.81475,1.0
1880275174,-7.34048,-7.24781,6.81761,1.0
1880286115,-7.34958,-7.25683,6.82047,1.0
1880296875,-7.36188,-7.26868,6.81475,1.0
1880308021,-7.37634,-7.28285,6.80904,1.0
1880318825,-7.39117,-7.29771,6.81761,1.0
1880329739,-7.40604,-7.3125,6.82619,1.0
1880340517,-7.42083,-7.32763,6.87478,1.0
1880351717,-7.43358,-7.33992,6.87049,1.0
1880362607,-7.44252,-7.34867,6.86478,1.0
1880373523,-7.44719,-7.35293,6.81047,1.0
1880384463,-7.44845,-7.35403,6.81332,1.0
1880395386,-7.44713,-7.35293,6.81475,1.0
1880406366,-7.44346,-7.34928,6.81332,1.0
1880417339,-7.43698,-7.34298,6.80904,1.0
1880428518,-7.42734,-7.33322,6.80761,1.0
1880439671,-7.41724,-7.32336,6.81618,1.0
1880450521,-7.40972,-7.31593,6.81618,1.0
1880461608,-7.40391,-7.3108,6.86764,1.0
1880472816,-7.39761,-7.30381,6.81189,1.0
1880483691,-7.39071,-7.29706,6.81618,1.0
1880494484,-7.38388,-7.29026,6.81189,1.0
1880505288,-7.37718,-7.28372,6.81189,1.0
1880516146,-7.37068,-7.27732,6.81332,1.0
1880526910,-7.36358,-7.27029,6.81189,1.0
1880537811,-7.3552,-7.26186,6.81332,1.0
1880548837,-7.34569,-7.25261,6.81332,1.0
1880559970,-7.33516,-7.24211,6.81618,1.0
1880570818,-7.32388,-7.23169,6.87192,1.0
1880581687,-7.31223,-7.22057,6.87907,1.0
1880592492,-7.30038,-7.20877,6.87478,1.0
1880603361,-7.28826,-7.19605,6.81618,1.0
1880614469,-7.27653,-7.18436,6.81618,1.0
1880625289,-7.26668,-7.17456,6.81332,1.0
1880636114,-7.25945,-7.16757,6.81332,1.0
1880646887,-7.25468,-7.16282,6.81047,1.0
1880657776,-7.25141,-7.15949,6.81047,1.0
1880668508,-7.24794,-7.15629,6.81189,1.0
1880679399,-7.24425,-7.15249,6.81332,1.0
1880690151,-7.2413,-7.1503,6.87049,1.0
1880701565,-7.2386,-7.1475,6.86478,1.0
1880712498,-7.23548,-7.14449,6.87907,1.0
1880723386,-7.23172,-7.1408,6.8805,1.0
1880734122,-7.22711,-7.13563,6.81761,1.0
1880745300,-7.22318,-7.13169,6.81618,1.0
1880756125,-7.22304,-7.13155,6.81332,1.0
1880767165,-7.22722,-7.13564,6.81047,1.0
1880778076,-7.2345,-7.14265,6.81618,1.0
1880788922,-7.24526,-7.15339,6.81189,1.0
1880799655,-7.25986,-7.16877,6.87335,1.0
1880810516,-7.27782,-7.18571,6.81047,1.0
1880821246,-7.29874,-7.20636,6.81332,1.0
1880832199,-7.32273,-7.23012,6.81904,1.0
1880843181,-7.34983,-7.25684,6.81618,1.0
1880854378,-7.37892,-7.28512,6.81475,1.0
1880865300,-7.40907,-7.31504,6.81332,1.0
1880876469,-7.43927,-7.34488,6.81189,1.0
1880887339,-7.46856,-7.37385,6.81618,1.0
1880898431,-7.49686,-7.40198,6.81047,1.0
1880909615,-7.5234,-7.42792,6.81332,1.0
1880920430,-7.54761,-7.4526,6.86906,1.0
1880931385,-7.56991,-7.47466,6.87192,1.0
1880942134,-7.5911,-7.49567,6.87049,1.0
1880953013,-7.61177,-7.51601,6.87335,1.0
1880963983,-7.63106,-7.53423,6.81475,1.0
1880975213,-7.64803,-7.55116,6.8219,1.0
1880986113,-7.66187,-7.56486,6.81332,1.0
1880997022,-7.67217,-7.57501,6.81475,1.0
1881008077,-7.67936,-7.58205,6.81047,1.0
1881019234,-7.683,-7.58565,6.81332,1.0
1881030403,-7.6829,-7.58634,6.86335,1.0
1881041238,-7.67981,-7.58321,6.86906,1.0
1881052120,-7.67418,-7.57762,6.86621,1.0
1881062869,-7.66685,-7.56966,6.81332,1.0
1881074465,-7.6592,-7.56196,6.81047,1.0
1881085259,-7.65193,-7.55476,6.80904,1.0
1881096147,-7.64501,-7.54825,6.81904,1.0
1881107290,-7.63896,-7.54205,6.8219,1.0
1881118375,-7.63441,-7.53756,6.81332,1.0
1881129218,-7.63061,-7.53384,6.81618,1.0
1881140128,-7.62754,-7.5309,6.81475,1.0
1881151318,-7.62534,-7.52944,6.86764,1.0
1881162117,-7.62287,-7.52697,6.86478,1.0
1881172926,-7.61945,-7.5229,6.81332,1.0
1881183715,-7.61402,-7.51748,6.81475,1.0
1881194619,-7.60583,-7.50943,6.81189,1.0
1881205530,-7.59522,-7.49883,6.81332,1.0
1881216456,-7.58318,-7.48718,6.82047,1.0
1881227359,-7.57134,-7.4754,6.81332,1.0
1881238405,-7.56059,-7.46467,6.81332,1.0
1881249299,-7.55097,-7.45516,6.81189,1.0
1881260097,-7.54323,-7.44831,6.86906,1.0
1881270837,-7.53948,-7.44472,6.87478,1.0
1881281758,-7.54004,-7.44438,6.81332,1.0
1881292512,-7.54142,-7.44574,6.81332,1.0
1881303417,-7.54128,-7.44574,6.81189,1.0
1881314361,-7.54135,-7.4457,6.81189,1.0
1881325303,-7.54317,-7.44748,6.81047,1.0
1881336216,-7.54502,-7.44934,6.81332,1.0
1881347194,-7.54534,-7.44969,6.81047,1.0
1881358115,-7.5443,-7.449,6.81047,1.0
1881368940,-7.54117,-7.44587,6.82476,1.0
1881379718,-7.53659,-7.44139,6.82762,1.0
1881391105,-7.53376,-7.43912,6.87049,1.0
1881402108,-7.53293,-7.43825,6.87192,1.0
1881412922,-7.53189,-7.43645,6.81332,1.0
1881423701,-7.53054,-7.43506,6.81189,1.0
1881434595,-7.5288,-7.43329,6.81332,1.0
1881445604,-7.52517,-7.42987,6.81189,1.0
1881456847,-7.51908,-7.42388,6.81332,1.0
1881467636,-7.51155,-7.41637,6.81618,1.0
1881478541,-7.50351,-7.40835,6.81047,1.0
1881489288,-7.49445,-7.40036,6.87478,1.0
1881500222,-7.48374,-7.38912,6.82333,1.0
1881511215,-7.47133,-7.37677,6.81618,1.0
1881522124,-7.45819,-7.36365,6.81332,1.0
1881533654,-7.44537,-7.35099,6.81332,1.0
1881544768,-7.43288,-7.33877,6.81904,1.0
1881555617,-7.42065,-7.32659,6.81618,1.0
1881566520,-7.4087,-7.3149,6.81904,1.0
1881577324,-7.39786,-7.30414,6.81475,1.0
1881588790,-7.38882,-7.29512,6.82476,1.0
1881599638,-7.38135,-7.28765,6.81761,1.0
1881610476,-7.37554,-7.28266,6.87478,1.0
1881621562,-7.37174,-7.27897,6.86764,1.0
1881632392,-7.37003,-7.27749,6.87335,1.0
1881643339,-7.37213,-7.27871,6.8219,1.0
1881654432,-7.37955,-7.28671,6.87335,1.0
1881665311,-7.38957,-7.29597,6.81618,1.0
1881676136,-7.40098,-7.30729,6.81761,1.0
1881686870,-7.41403,-7.32004,6.81332,1.0
1881697773,-7.42563,-7.33146,6.81047,1.0
1881708512,-7.4345,-7.3402,6.81761,1.0
1881719436,-7.44173,-7.34814,6.87049,1.0
1881730462,-7.44891,-7.35473,6.82333,1.0
1881741620,-7.45938,-7.36471,6.81332,1.0
1881752466,-7.47424,-7.37935,6.81047,1.0
1881763263,-7.49109,-7.3962,6.81332,1.0
1881774119,-7.50741,-7.41233,6.81475,1.0
